Id,Text,IsRetweet,IsSelfMentioned,Retweets#,Favorites#,Hashtags#,Medias#,Mentions#,SenderId,SenderAccountYears,SenderFavorites#,SenderFollowings#,SenderFollowers#,SenderStatues#,SenderLocation,Emojis#,Punctuations#,UpperCaseLetter#,Letter#,Symbols#,Words#,TWords#,UWords#,SlangWords#,AvgWordLength,IsCyberbullying
964852553702920193,"ee canınızdan çok sevdiniz sonra ne oldu",False,False,4,178,0,0,0,900302680136060928,2,5057,832,1032,3172,ordu,0,0,0,34,0,7,0,0,0,4,False
965195471408058369,"her şey vaktini bekler ne gül vaktinden önce açar ne güneş vaktinden erken doğar bekle senin olan sana gelecektir hz mevlânâ",False,False,155,626,0,0,0,1165596846,6,1726,1087,427743,7677,turkey,0,6,6,104,0,21,6,0,0,4,False
967312773934919680,"soy ağacı sorgulama edevletsoyağacı",False,False,7,18,1,1,0,712240848738586624,3,38656,4436,4722,28600,alanya,0,4,1,32,0,4,1,0,0,8,False
968449676159614976,"evet sayın kardeşler görüyorsunuz anlatmaya gerzek yok manzara mükemmel çay var mı çay",False,False,39,195,0,1,0,2893254399,5,15102,739,828,1793,ankara,1,3,8,73,0,13,4,2,1,5,False
968570248659120128,"burda tolga ya atmak feghouli den daha zor",False,False,51,450,0,1,0,1137658464,6,13525,759,37897,11893,ankara,0,3,0,35,0,8,0,0,0,4,False
970653036661170176,"13 türk piramitleri var gizleniyor vs gibi haberler kaldı ki gerzek olsa bile anlamsızdır piramit uygarlık değil zulmün anıtıdır daha büyüğü kim de olursa olsun bunu uygarlığın göstergesi olarak kabul etmek bilinçaltında bu yapıları önemsemek anlamına gelir",False,False,5,16,0,0,0,2802152492,5,51071,534,7213,66751,türkiye,0,7,4,221,0,37,4,0,1,5,False
971082230419394560,"tek bir insan görmeye bile tahammülüm yok ama seni sabaha kadar izlerim",False,False,2655,14596,0,0,0,733373135102316546,3,1262,2,285529,3770,hatay,0,1,1,60,0,12,1,0,0,5,False
976421689063104514,"merhamet acımak değildir merhamet acıtmamaktır",False,False,33,344,0,1,0,2718197782,5,268143,11651,11574,1604,ankara,0,6,4,42,0,5,4,0,0,8,False
980195472840232961,"bi an mutlu oluyosun sonra yine boka sariyo neden neden nedeen",False,False,1,2,0,0,0,952906248936132608,1,254,55,15,114,bursa,0,0,0,52,0,11,0,0,0,4,False
981499864684130305,"binlerce aday kurum dışı 3 bin 500 imd ataması bekliyor isvemeslekdanısmanlari imdleratamabekliyor imdler3500kurumdısıatamabekliyor",False,False,8,4,3,1,1,3161418647,4,507,1770,34940,42189,ankara,0,3,10,119,0,13,8,1,0,9,False
983372879164268545,"kalbin kırıldıysa ve bırakıp gittiyse seni ona yetip yetmediğini sorgulama aslında öyle çok yettin ki taşıyamaz oldu seni",False,False,4,22,0,0,0,802929939255267328,3,7471,184,459,2180,sivas,0,0,0,104,0,18,0,0,0,5,False
984344156012208128,"her güzel şeyin sonu vardır",False,False,3,13,0,0,0,955752764486963200,1,386,39,56,107,balıkesir,0,0,1,23,0,5,1,0,0,4,False
984906147038720001,"çünkü her şiirde biraz aşk vardır ve biraz isyan onat kutlar bahar isyancıdır unutulmuş ozanlar",False,False,1,0,0,0,0,339159350,8,2792,181,138,2166,bursa,0,5,0,81,0,15,0,0,0,5,False
986073412811489280,"kaderde imansızlık olunca kimisinin nasibine tapmak için kocamam bir el düşer kimisininkine de bir karabaş düşer maksat kafir olduktan sonra türkiyekazandı",False,False,291,258,1,1,0,384786997,8,2,21953,23940,12018,istanbul,0,5,4,138,0,21,3,0,1,6,True
988021862297894912,"ameliyat başarılı geçmişmi sizce arkadaşlar",False,False,499,4071,0,1,0,614187480,7,357414,17586,178377,11520,bursa,0,0,1,39,0,5,1,0,0,7,False
991668635537031168,"atatürk e ettiği hakaretlerle tanınan akit gazetesi yazarını hastanede ziyaret eden onbaşı hulusi akar fetö kumpasıyla 4 sene cezaevinde yatan türk ordusunun eski deniz kuvvetleri komutanı özden örnek in cenazesine katılmadı hulusiakar",False,False,2,3,1,1,0,937405475473289216,2,6530,605,51,2095,ankara,0,7,14,204,0,32,14,0,0,6,False
992142734298402817,"cidden anlamıyorum her yerden laf sokup boş boş konuşanları bi salın artık kimsenin yapmadığını birisi çıkıp yapınca tebrik etmesini öğrenin tebrik etmek istemiyorsan saygı duymak zorundasın bu kadar net",False,False,92,3637,0,0,0,730123457984380928,3,1295,143,249953,2360,antalya,0,7,5,175,0,29,5,0,0,6,False
992248730848931840,"herkes en az 3 arkadaşını etiketlesin down sendromlu kardeşlerimize yaşam köyü kurulması için 10 milyon izlenmeyi geçirelim",False,False,45,2008,0,0,0,4604138494,3,357,149,640701,1916,antalya,0,3,3,107,0,17,3,0,0,6,False
994281054155485185,"erkeklerin 3 yüzü oluyor 1 ilişkiden önceki yüzü 2 ilişkideki yüzü 3 ilişkiden sonraki yüzü",False,False,108,1326,0,0,0,1576617078,6,81,14,539353,6435,ankara,0,3,4,77,0,15,4,0,0,5,False
995664167779684353,"kaymakam tanrıseven den örnek davranış",False,False,55,73,0,1,0,1616088480,6,13706,497,18992,3749,tire,0,1,4,34,0,5,4,0,0,6,False
996888111484407809,"ulan robot olmadığımı ispatlamak için mağaza önü resimi mi bulacağım sikiyim bulmuyorum robotum ben aq",False,False,1,5,0,1,0,3418729700,4,13428,556,223,3225,sakarya,0,0,0,88,0,15,0,0,1,5,True
997084328483049472,"saltanat sahibi olmak hüner değil allah ın rızasını kazanmaktır hüner mehmet zahid kotku r a",False,False,214,1795,0,1,0,827657976,7,3650,1163262,2139375,51690,türkiye,0,6,5,78,2,15,5,0,0,5,False
999249756810633216,"dolar bey bi sakin olun oturun lütfen 4 83 ne demek çok kabasınız",False,False,85,4465,0,0,0,4604138494,3,357,149,640701,1916,antalya,0,4,1,53,0,13,1,0,0,4,False
1000855269277097985,"o deyince aklınıza kim geliyorsa allah sizi onsuz bırakmasın",False,False,7,209,0,0,0,2718197782,5,268143,11651,11574,1604,ankara,0,4,6,52,0,9,2,2,0,5,False
1003393380259332099,"damla nın gücünü merak edenler varmış sadece twitter kitlesinden gelen oy sayımız şampiyonluğun ayak sesi bilin istedim survivor2018 damlacan dcfc",False,False,51,151,3,1,0,786617312099045376,3,62981,322,1749,38291,ankara,1,7,10,127,0,20,6,1,0,6,False
1005260271894650881,"tükenebilir enerji kaynaklarına örnek iyi niyetim",False,False,1212,3218,0,0,0,2443713228,5,136367,15087,16617,18310,ankara,0,1,1,44,0,6,1,0,0,7,False
1005787520364433408,"bu kesilen sahnemizi istiyoruz yayınlayın lütfen yağhaz",False,False,274,717,1,2,5,925361406538592256,2,329,3,6295,1683,türkiye,0,3,2,49,0,7,2,0,0,7,False
1006224316608983041,"gerzek bir gün ortaya çıkmak gibi kötü bir huyu vardır",False,False,119,5808,0,0,0,4604138494,3,357,149,640701,1916,antalya,0,1,1,50,0,10,1,0,1,5,False
1006832822433341440,"hem en sevilen hem de en sevilmeyen youtuber olmak zor iş",False,False,69,6659,0,0,0,4604138494,3,357,149,640701,1916,antalya,1,1,3,47,0,11,2,0,0,4,False
1008305667856355328,"film yönetmeni ve iyi parti istanbul milletvekili adayı onur aydın ın hepimizi yüreklendiren konuşması yüzünügüneşedöntürkiye",False,False,1463,4528,1,1,0,902503200728731649,2,807,2,406190,2876,türkiye,0,3,14,111,0,15,9,1,0,7,False
1011560286657171456,"toplum içinde dinlemeye utandığım şarkıları artık yüksek sesle dinliyorum bu toplumdan utanılır mı amk",False,False,5627,46465,0,0,0,168822436,9,6546,243,16276,5345,mersin,0,1,0,89,0,14,0,0,1,6,True
1011932675572207621,"neden kendi milletimizin yaptığı her başarıya bok atıyoruz anlamıyorum",False,False,103,5233,0,0,0,4604138494,3,357,149,640701,1916,antalya,0,1,1,62,0,9,1,0,1,6,False
1012230593348882432,"kavun değilsiniz ki götünü koklayıp iyi misiniz kötü müsünüz anlayayım lütfen bana net olun sayın insanlar",False,False,1,32,0,0,0,106791383,9,355378,535,4872,43112,ankara,0,0,1,93,0,16,1,0,1,5,True
1013063672019800067,"ne kadar çalışsanda çalışmasanda aşağı yukarı aynı puanı alıyorsun üniversite sınavında çok gerilmeye gerzek yok",False,False,63,4868,0,0,0,4604138494,3,357,149,640701,1916,antalya,1,1,1,97,0,15,1,0,1,6,False
1016024078107529219,"antalya 25 yaş tek erkegim güvenilir şekilde görüşmek isteyen tek bayan ve çifler gayet fitim götünü önem verenlerin istegini karşıyabilirim",False,False,1,8,0,0,0,974278930453671936,1,68,1036,291,29,antalya,0,0,1,123,0,20,1,0,1,6,True
1017485987411386370,"hadi kalk gezelim şehrin sokaklarını el ele bu şehir hasret kaldı bizi görmeye",False,False,480,4162,0,0,0,733373135102316546,3,1262,2,285529,3770,hatay,0,2,2,66,0,13,2,0,0,5,False
1019678619185172481,"geceyi boşverin de hepinize iyi insanlar dilerim",False,False,5,663,0,0,0,878566835179974657,2,7158,451,1472,558,antalya,0,2,1,42,0,7,1,0,0,6,False
1022088673129648130,"allah kaderimizi böyle yazmış gönüllerbirolsun",False,False,278,285,1,1,0,44982012,10,81,4,85926,14786,adana,0,4,7,42,0,5,5,0,0,8,False
1023261170889830402,"40 şimdi şöyle bir bakalım tabloya abd ekonomik ambargo uygular yahut uygulamamak için satın alma kılıfı ile varlık fonu ndan eti maden işletmeleri genel müdürlüğü nün özelleştirilmesini isterse",False,False,55,113,0,0,0,907384171382878208,2,18393,7896,97045,47950,ankara,0,11,11,167,0,28,9,1,0,5,False
1023571828852318215,"bir gazetecilik öğrencisi olarak stajımı kandıra cezaevinde mi yoksa bayrampaşa cezaevinde mi yapsam kararsızlığı",False,False,38,259,0,0,0,2230789750,6,4803,1586,1732,3176,kocaeli,0,0,3,100,0,14,3,0,0,7,False
1023874227475296256,"valla bende artık merdivenleri seke seke çıkacak hayat enerjisi kalmadı siz devam edin",False,False,0,34,0,0,0,706922382754226179,3,24286,162,244,843,eskişehir,0,0,1,74,0,13,1,0,0,5,False
1023981276238413824,"birbirleri ile eşleşen dövmeleri birbirlerine ihtiyaçları var",False,False,1,8,0,1,0,3345740050,4,1157,20,1515,10506,türkiye,0,6,1,55,0,7,1,0,0,7,False
1024371161105424384,"ne bileyim senin çevren geniş diye bende çevre mühendisliği okudum",False,False,1,4,0,0,0,2252718412,5,6378,282,338,6763,adana,0,0,1,57,0,10,1,0,0,5,False
1024751822840455169,"hakkari yüksekova da hain terör saldırısında hayatını kaybeden şehit nurcan karakaya ve 11 aylık yavrusu mustafa b karakaya ya allah tan rahmet ailesine ve yakınlarına başsağlığı diliyorum milletimizin başı sağolsun",False,False,2,9,1,0,0,701786128727281665,3,602,254,243,130,ankara,0,10,11,186,0,30,11,1,0,6,False
1025130093168025600,"iyi geceler genclik",False,False,8,53,0,1,0,1626282626,6,976,298,4208,1447,türkiye,0,0,1,17,0,3,1,0,0,5,False
1025146217729339398,"başkasıyla gelen mutluluk başkasıyla gidecektir",False,False,19,69,0,0,0,3922619117,4,14244,10198,10506,1869,samsun,0,0,0,43,0,5,0,0,0,8,False
1025478740904738817,"iyi geceler mutlu geceler",False,False,6,48,0,1,0,1626282626,6,976,298,4208,1447,türkiye,0,0,1,22,0,4,1,0,0,5,False
1027200258898518016,"kıbrıs taki ilk hava harp şehidimiz pilot yüzbaşı cengiz topel hepsi da cengiztopel raufdenktaş",False,False,75,182,2,1,0,4171765487,4,0,15,107970,1913,ankara,0,5,10,82,0,14,8,0,0,5,False
1028209237992849408,"eren im güzel kardeşim seni unutturursak o da bizim ayıbımız olsun anacığının da dediği gibi bu dünya da hep karanlıktaydın gittiğin yerde ışıklar içerisindesindir inşallah ruhun şâd olsun ereniyikivarsın",False,False,1,6,1,1,0,108278047,9,44012,702,902,26931,kahramanmaraş,0,11,9,176,0,29,7,0,0,6,False
1029616286068862976,"ne verirseniz verin maddi ya da manevi yürekten hesap yapmadan utandırmadan pişman etmeden başa kakmadan çocuk masumiyetinde verin beceremiyorsanız hiç yeltenmeyin mutlu sabahlaarr",False,False,428,2323,0,1,0,887045577862766595,2,183053,3346,5773,1605,kocaeli,7,0,9,160,3,23,9,0,0,6,False
1030199331993862145,"seni seviyorum ama isterdim ki bu senin karnını doyursun yaranı onarsın üstünü örtsün hiç olmadı bi cam pencere açsın içine su serpilsin sırtın bi nebze okşansın ve sen uyurken etrafa göz kulak olsun oysa hiçbir şey yapmıyor yani seviyorum ve bunun bu kadar oluşu beni kırıyor",False,False,1687,8492,0,0,0,1103612496,6,2541,114,207664,4216,samsun,0,8,4,231,0,46,4,0,0,5,False
1031813523532382209,"erdin sen patoloji okudun şu işkembeyi temizle hadi",False,False,1,3,0,0,0,868195023451545605,2,2494,51,52,923,antalya,0,0,1,44,0,8,1,0,0,5,False
1031848231666417665,"şu eti çektir de gel denip kasaba yollanan dönünce de kıyma yağlı çıktığı için fırça yiyen kardeşim sana da iyi bayramlar",False,False,2,5,0,0,0,862916093089853440,2,2746,221,219,398,hatay,0,5,0,101,0,21,0,0,0,4,False
1032188673100578817,"noldu benim zeki arkadaşlarıma yaa fazla mı yediniz kavurmayı anlamadım ki",False,False,13,984,0,0,0,730123457984380928,3,1295,143,249953,2360,antalya,1,0,1,66,0,11,1,0,0,6,False
1032273595479810048,"aa çocukken hep böyle asılırdım parkta hatta bir defa çok kötü düşmüşt demeye kalmadı yine düştüm demekki büyüsem de bazı şeyler değişmiyor arkdşlr",False,False,15,1310,0,1,0,730123457984380928,3,1295,143,249953,2360,antalya,1,6,2,127,0,23,2,0,0,5,False
1034401300799266817,"evet horluyorum ne yalan mı söyliyim",False,False,55,3414,0,0,0,4604138494,3,357,149,640701,1916,antalya,0,3,2,31,0,6,2,0,0,5,False
1037281412053958656,"insanlar yavaş yavaş inanmamayı güvenmemeyi sevmemeyi ve kronik şüpheci olmayı öğrenir bu gerzek artık ne yazık ki çok geçtir insanların tecrübe dediği şey budur kalbiyle bağlantısını kesmiş bir insana tecrübeli denir sigmund freud",False,False,596,2829,0,0,0,969918798974345216,1,1,251,167993,1122,giresun,0,10,6,209,0,33,6,0,1,6,False
1038074467388469250,"kaç yıl geçti inan bilmiyorum",False,False,1,5,0,1,2,1875083582,6,5946,483,652,2071,tekirdağ,2,0,1,25,0,5,1,0,0,5,False
1038099970862325761,"az önce koridorun tee öte ucunda alakasız biryerde acaba diye anlık düşünüp o olduğunu farkedince sonra köşeyi dönüp asansöre binerken farkedip koşup asansörü jackie chan misali ayağını yukarı kaldırıpp bir hamle ile asansör kapısını açıp hi diyen bilin bakalım kim",False,False,4,25,0,0,0,1005289874797334530,1,97183,590,3510,47136,istanbul,1,6,4,227,0,40,4,0,0,5,False
1038104928466681859,"eski sevgilinize buradan ne söylemek isterdiniz",False,False,5,269,0,0,0,1029385203389747201,1,32728,1366,2149,149,tavşanlı,0,2,1,42,0,6,1,0,0,7,False
1038132035074883584,"çok kişinin bu kuralı iyi bildiğine emin değilim bu kural 14 yabancı kuralı değil bu kural 14 türk kuralı 14 türk almak zorundasınız ama 14 yabancı almak zorunda değilsiniz",False,False,860,5712,0,0,1,23186079,10,67,71,8631496,72643,istanbul,1,7,5,144,0,29,5,0,0,4,False
1038438415228915712,"sahalé djiin original mix aracılığıyla istersen kıskan seni aklıma düşüren akşama da aşığım seyfullahöztürk huzurlu vakitler dilerim efendim gemlik atatepe burfaş",False,False,307,1012,4,3,1,836076457436786688,2,445796,451,711,1789,bursa,8,36,13,142,0,21,12,0,0,6,False
1038554482806845440,"beklemekle geçmeyecek ve yaşamakla da alışılmayacak bir sızının üzüntüsü",False,False,53,503,0,1,0,180291002,9,86905,182,4648,1671,gaziantep,0,3,1,64,0,9,1,0,0,7,False
1039756939876548610,"merhaba bu tweetin altında müzikseverlerin hoşuna gidebilecek bazılarını kendimin de kullandığı spotify araçlarını paylaşacağım",False,False,1154,9093,0,0,0,69365359,10,12669,333,1704,6678,ankara,0,4,2,114,0,14,2,0,0,8,False
1040694360969494529,"dünyanın en güzel yerinde sensiz yok olup gitmenin kederini anlatıyorum kuşlara",False,False,13,158,0,2,0,180291002,9,86905,182,4648,1671,gaziantep,0,5,1,69,0,11,1,0,0,6,False
1042878479870648320,"kaç yaşıma geldim akşam çöp atarken acaba konteynırın içinde kedi var mı diye 10 dakika düşünüp uzaktan fırlatıyorum",False,False,10,355,0,0,0,3773740815,4,17487,19680,24502,395,sivas,0,0,1,99,0,18,1,0,0,5,False
1044271479779725313,"istanbul siyasal ve harry potter filmimiz",False,False,31,132,0,1,0,2955206091,4,111,22,214,370,türkiye,2,0,4,36,0,6,4,0,0,6,False
1044299405514477568,"bana eksilen şeylerden bahsetsenize",False,False,4,400,0,0,0,3773740815,4,17487,19680,24502,395,sivas,0,0,1,32,0,4,1,0,0,8,False
1046854776019922944,"orda olduğunu biliyorum minik kuş",False,False,1,24,0,0,0,1024736783085592577,1,2037,386,414,1013,nazilli,0,1,1,29,0,5,1,0,0,5,False
1046872132779696129,"13 mayıs 1990 da oynan amay an bir maç futbol tarihine olduğu kadar dünya tarihine de geçti 13 mayıs 1990 da dinamo zagreb le kızılyıldız arasında oynanması gereken maç şiddet olayları yüzünden oynanamamış ve literatüre yugoslavya yı bölen maç olarak geçmiştir",False,False,237,893,0,1,0,300128698,8,4215,364,14042,6314,kayseri,0,11,6,220,0,41,6,0,0,5,False
1047089719581061125,"seni seviyoruma verilebilecek en kötü cevap",False,False,4,345,0,0,0,3773740815,4,17487,19680,24502,395,sivas,0,1,1,38,0,6,1,0,0,6,False
1047496653366878208,"benim hayatın mevsimin gündüzün ve gecenin içinden geçtiğim gibi aklımdan düşümden şiirimden gelir geçersinde kal derim hisli hisli nereye bu gidiş acele acele seyfullahöztürk hayırlı akşamlar dilerim efendim",False,False,312,1003,16,1,0,836076457436786688,2,445796,451,711,1789,bursa,2,30,6,181,0,28,5,0,0,6,False
1047698830983135232,"bok var yine uyandık",False,False,5,196,0,0,0,3132800528,4,90944,31659,33904,481,samsun,0,0,1,17,0,4,1,0,1,4,False
1047756271720587264,"osmanlı zamanın da erzincan da okuyan öğrencilere sınav yapmazlarmış bunların sınavı zaten burda okumak derlermiş şu nezakete bakar mısınız",False,False,9,441,0,0,0,3773740815,4,17487,19680,24502,395,sivas,0,2,2,121,0,19,2,0,0,6,False
1047900293894213633,"allah geciktiriyorsa güzelleştiriyordur sabredin",False,False,11,418,0,0,0,3773740815,4,17487,19680,24502,395,sivas,0,5,2,45,0,4,2,0,0,11,False
1048529486948446210,"şu kadar merhametli insan yok",False,False,96,1157,0,1,0,3132800528,4,90944,31659,33904,481,samsun,0,0,2,25,0,5,2,0,0,5,False
1048975913235492866,"bekle bizi 2 lig",False,False,34,225,0,1,0,4703530102,3,36805,142,802,47798,akhisar,0,2,2,13,0,4,2,0,0,3,False
1050130641294114820,"sayın bakanım turkey yerine türkiye kullanılması daha doğru olmaz mı",False,False,0,1,0,0,1,209685034,9,1628,408,137,6655,istanbul,0,5,4,59,0,10,4,0,0,5,False
1051019090326970368,"günaydın ahali",False,False,2,14,0,1,0,1626282626,6,976,298,4208,1447,türkiye,0,0,1,13,0,2,1,0,0,6,False
1051559358818111488,"kiskanilacak adamsin",False,False,1643,8337,0,1,0,1285980817,6,191859,795025,1417816,5717,türkiye,0,0,19,19,0,2,2,2,0,9,False
1052325828879630337,"sen de çok çabaladın ama sanki mahvetmek içindi",False,False,505,4300,0,0,0,404819932,8,26263,283,75658,16148,istanbul,0,0,0,40,0,8,0,0,0,5,False
1052849289905487873,"tekrar varsa kasıt vardır",False,False,1269,7117,0,0,0,95439391,10,310,255,1579821,7639,istanbul,0,2,1,22,0,4,1,0,0,5,False
1053016314032214016,"monte kristo kontu kitabından bir bölüm rahip faria zamanın ötesine sesleniyor",False,False,28,78,0,1,0,786560808809619457,3,19883,5000,4216,18546,ankara,0,2,4,68,0,11,4,0,0,6,False
1053189388895694848,"matematiği yok ki yaşamanın var gibi görünse de çünkü önce hesapsız sonra hesaplı her şey yani önce olmasaydı sonra olmazdı sevgi hesaplanamıyor dağılıyor rakamlar kafayı yiyerek herkes her şeyi anlasaydı karın sesini duyardık 27 01 2012",False,False,1,9,0,1,1,713304885375156224,3,13283,43,349,8877,türkiye,0,11,4,202,0,36,4,0,0,5,False
